,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,min_target_size,best_record,error
0,0.4,0,STAND,HEAD,4,0,SMALL,0.5024109999999951,1.0,1.0170063333333437,1.0170063333333437,0.5024109999999951,1.3087393448935978,2.040205086855607,1.1178484986358765,1.0170063333333437,
1,0.4,0,STAND,HEAD,4,1,SMALL,0.6323549999999898,1.0,1.0321583333333442,1.0321583333333442,0.6323549999999898,1.3141365061370203,1.1076107674747397,0.5753811323563895,1.0321583333333442,
2,0.4,0,STAND,HEAD,4,2,SMALL,0.5502929999999822,1.0,1.0166253333333393,1.0166253333333393,0.5502929999999822,1.463931473151459,0.4062680063569852,0.4846001881390786,1.0166253333333393,
3,0.4,0,STAND,HEAD,4,3,SMALL,0.8015440000000069,1.0,1.0165033333333346,1.0165033333333346,1.2820890000000134,2.200344267034527,2.4649136019548927,0.8502768795965591,1.0165033333333346,
4,0.4,0,STAND,HEAD,4,4,SMALL,0.4161410000000103,1.0,1.0495963333333143,1.0495963333333143,0.4161410000000103,1.4850648585949318,0.25277327144302336,0.8771543707100583,1.0495963333333143,
5,0.4,0,STAND,HEAD,4,5,SMALL,0.5153880000000015,1.0,1.031532333333333,1.031532333333333,0.8494489999999928,3.0476421930609447,3.4164176869203193,0.9404196794270977,1.031532333333333,
6,0.4,0,STAND,HEAD,4,6,SMALL,0.6324619999999754,1.0,1.018181333333333,1.018181333333333,0.6324619999999754,1.458376535966611,1.0782040173201461,0.36589801545690703,1.018181333333333,
7,0.4,0,STAND,HEAD,4,7,SMALL,0.8452650000000119,1.0,1.0206633333333193,1.0206633333333193,0.8452650000000119,1.379560544335185,0.717717446351993,1.182030291590767,1.0206633333333193,
8,0.4,0,STAND,HEAD,4,8,SMALL,0.43331899999998313,1.0,1.0314113333333543,1.0314113333333543,0.43331899999998313,1.2363317755714882,1.0315021784354188,0.5992314264573052,1.0314113333333543,
9,0.4,0,WALK,HEAD,4,0,SMALL,,,,,,2.353608604577818,,1.8311254930755203,0.28389533333327865,no success dwell
10,0.4,0,WALK,HEAD,4,1,SMALL,0.5823389999999335,2.0,0.9677586666668427,0.48387933333342137,3.617738999999915,4.498620346644576,6.463048680905974,1.3180580047787105,0.5847253333334114,
11,0.4,0,WALK,HEAD,4,2,SMALL,,,,,,4.822302084822632,,2.5532358175162844,0.26669033333328873,no success dwell
12,0.4,0,WALK,HEAD,4,3,SMALL,,,,,,8.709742367264695,,2.351453514999412,0.1163413333333968,no success dwell
13,0.4,0,WALK,HEAD,4,4,SMALL,,,,,,4.097638410276743,,2.078383480127027,0.30098533333333155,no success dwell
14,0.4,0,WALK,HEAD,4,5,SMALL,,,,,,4.071920629321515,,2.364457959301865,0.2688833333333226,no success dwell
15,0.4,0,WALK,HEAD,4,6,SMALL,,,,,,2.496582217877442,,1.8549165920136512,0.21593333333331277,no success dwell
16,0.4,0,WALK,HEAD,4,7,SMALL,0.5991360000000441,2.0,1.2037146666667164,0.6018573333333582,0.5991360000000441,1.492500547875076,2.891991121981121,1.26451321525366,0.6188333333333579,
17,0.4,0,WALK,HEAD,4,8,SMALL,,,,,,3.614084377322761,,1.5555778210096471,0.23297933333324938,no success dwell
18,0.4,0,STAND,HEAD,5,0,LARGE,0.9471580000000017,1.0,1.0175953333333345,1.0175953333333345,0.9471580000000017,1.2312068889877026,0.9053551602596794,0.27135123671387285,1.0175953333333345,
19,0.4,0,STAND,HEAD,5,1,LARGE,0.8805389999999989,2.0,1.498975666666642,0.749487833333321,0.8805389999999989,1.39815594845816,1.2751321903060702,0.5720522069634711,1.0163783333333092,
20,0.4,0,STAND,HEAD,5,2,LARGE,0.6473689999999976,1.0,1.0205113333333335,1.0205113333333335,0.6473689999999976,1.3740859800393845,0.3638550108231244,0.4487159660660427,1.0205113333333335,
21,0.4,0,STAND,HEAD,5,3,LARGE,0.6819480000000055,1.0,1.0324323333333345,1.0324323333333345,1.1678929999999923,2.561689862148007,3.113086831993717,0.8037620956645164,1.0324323333333345,
22,0.4,0,STAND,HEAD,5,4,LARGE,0.6175839999999937,1.0,1.015404333333324,1.015404333333324,0.6175839999999937,1.2624670259929212,2.1736011879806076,0.5694969609671783,1.015404333333324,
23,0.4,0,STAND,HEAD,5,5,LARGE,0.7506109999999921,1.0,1.0161423333333366,1.0161423333333366,0.7506109999999921,1.2793775609451243,1.3756225329799576,0.4070915838049213,1.0161423333333366,
24,0.4,0,STAND,HEAD,5,6,LARGE,1.0643619999999885,1.0,1.035179333333334,1.035179333333334,1.0643619999999885,1.4524138647458766,0.2145877904802722,0.5759560687978393,1.035179333333334,
